,essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,rater2_domain2,domain2_score,total_score
7200,11948,5,"The mood that the author sets is thankfullness. He is thankful for all the things, scarifices his parents had to for him. For example ""They came selflessly, as many immigrants do, to give thier children a better life, even thought it meant leaving behind their families, friends, and careers in the country they loved."" This is why the author wrote this memoir to thank his parents for what they did for him.",2,1,0.0,2,0.0,0.0,0.0,2.0
7201,11949,5,"In the memoir the author, Narciso Rodriguez, creates a mood of faith throughout the reading. As the author describes the parents moving into the United States, it tells how they had to leave behind their families, friends, and careers in the country they loved. The motivation to do so reveals the parents faith in creating a home just as good as before. The author is very grateful as he admires his parents faith that has traveled so far over time. Rodríguez believes his parents have more courage then anyone and have expressed so much generosity upon him and others to always have their arms open to help others. It was the parents faith at the struggles would lead them and their children to better times drove them to endure these hard times.",2,3,0.0,3,0.0,0.0,0.0,3.0
7202,11950,5,The mood That is created by the @CAPS In The memior's...The only @CAPS I can give For a mood is Friendship. Throughout the whole memoir The @CAPS @CAPS about everyone is @CAPS to each @CAPS @CAPS The @CAPS how The whole memior is about Friendship.,1,1,0.0,1,0.0,0.0,0.0,1.0
7203,11951,5,"Reading this article expresses many different mood changing from the auther. While reading you can notice he's proud of his Cuban culter explaining how united his family has always been for as long as he can remember. Most important his so greatful to his parents for everything they've been through to see him sucuss in life and that's what I admire the most from the author. This story is giving thanks to his parents and his culture. He mood is mostly proud and thankful throughout the whole story. Like at the end when he says ""I learned the definition of ""family"", meaning his family was there for each other and and love was all over. This pasage made me realize everything my mother went through to see my brother and I success, so I can say I can relate to the auther.",3,2,0.0,3,0.0,0.0,0.0,3.0
7204,11952,5,"The mood created in the memoir is greatfulness. Narciso is telling the story in honor of his parents selflessness. They came selflessly, as many immigrants do. They worked as hard as they could and made him a home and a childhood he could be happy with.",1,1,0.0,1,0.0,0.0,0.0,1.0
7205,11953,5,the mood of the ather is happy becus he loves his hom and it is where he rely wonts to be. He also luves his culture and where he came from he lovses his parents and the skills' tey gave him during his childhood. that Is why I think his mood is very happy.,1,1,0.0,1,0.0,0.0,0.0,1.0
7206,11954,5,"The mood that the author of this memoir is one of love and togetherness. The way that he describes his parents hard work and love is incredible. First, it says in @CAPS @NUM ""In Cuba, Narciso, Sr., had worked in a laboratory and Rawedia Maria had studied chemical engineering. In the United States they had to start their lives over entirely, taking whatever work they could find."" This demonstrates love beond comperashin seening as they had to start over from scratch steping down far benith there potential to care for their children. They never gave up but instead kept going to try and give there children a better life than they would have had. Also this memoir expresses togetherness not only in the famley but in the community as a whole. As it says in @CAPS @NUM "" Our neighborhood was made up of mostly Spanish, Cuban, and italian immigrants"" @CAPS even though they were of all kinds of races ""It was a close  knit community of honest hard working immigrants who extended a hand to people who while not necessary their own kind, were clearly in need."" (@CAPS @NUM) This was a community who cared for each other and helped out anybody in need of help despite raise. His parrents also kept their doors open and alowed people to just come in and stay until they were able to get back up onto their feet. Knowing that they would do the same for them. This takes a community that is very close to be able to do something like this. These are but a few of the different examples throghout this memoir that illistrate the mood that the author creates of love and togetherness.",4,4,0.0,4,0.0,0.0,0.0,4.0
7207,11955,5,I will always be gratefal to my parents for their love and sacrifice. Ive often told them that what They did wa sa much more conrageous thing than I could have ever don,1,0,0.0,1,0.0,0.0,0.0,1.0
7208,11956,5,"This memoir had one theme that meant many different things. One theme was helpful. The family moved to the @LOCATION from Cuba in 1956 and had many hard ships and struggles. Because they know what it feels like they decisded to help the other struggling people, and let them stay with them; that's exactly what they did. Another theme that I thought fit was inspiration. I think this family not only inspiried their children but other neighbors and other reletives. Last, I think another theme of this excerpt was heart  felt. The @CAPS  @CAPS family risked everything to help other families. That's was a very nice action they took on them. One person can slowly make a difference, person by person; that is exactly what this family did.",1,3,0.0,2,0.0,0.0,0.0,2.0
7209,11957,5,"The mood created by the author, Narciso Rodriguez, is clear in the memoir. You can sense throughout the whole story that he is completely grateful to his parents for the love they gave him, and their home life.                 In paragraph @NUM, it says ""Within its walls, my young parents created our traditional Cuban home, the very heart of which was the kitchen"". Rodriguez is ""eternally grateful"" for his parents who ""unwittingly passed on to meet their rich culinary skills and a love of cooking that is still with me today"". They always had Passionate Cuban music that filled the air ""Mixing with kitchen aromas."" At the end of paragraph @NUM, he says ""Here, the innocence of childhood, congregation of family + friends, and endless celebrations form the backdrop to life in our warm home. I will never forget how my parents turned this house into a home.""",4,3,0.0,4,0.0,0.0,0.0,4.0
7210,11958,5,The author was speaking very proudly and happy about her parents. The author explained how her parents were very courageous and brave for leaving their home land. That's because neither of them spoke english. Also because they had to leave their lives back at home and start all over again.,2,1,0.0,2,0.0,0.0,0.0,2.0
7211,11959,5,"The mood in the memoir is happy. It is happy because it is a talking about Narciso's memories. For example, in paragraph @NUM, it says ""I will always be grateful to my parents for their love and sacrifice."" The mood is also appreciative. For example, in paragraph @NUM, it says ""I've often told them that what they did was a much more courageous thing than I could have ever done. I've often told them of my admiration for their strength and perseverance, and I've thanked them repeatedly."" The mood is also sad. For example, in paragraph @NUM, it says ""But, in reality, there is no way to express my gratitude for the spirit of generosity impressed upon me at such an early age and the demonstration of how important family and friends are. So there was several moods in this memoir.",2,2,0.0,2,0.0,0.0,0.0,2.0
7212,11960,5,"In this excerpt, Narciso Rodriguez describes his childhood home and extended ""family."" The mood of this duration is very warm and happy. Narciso speaks of his childhood home with only love and affection. @CAPS's eternally grateful to his parents for turning ""... this simple house into a home."" @CAPS speakes admirably of his parents and the sacrifices and hard work they went through to even get to @LOCATION, and @CAPS is so thankful they did. @CAPS also speakes lovingly of his ""extended family"" and describes his neighborhood. ""In our neighborhood..., all these cultures came together in great solidarity and friendship."" This loving, supporting ""family"" made Narciso who is is today and made him appreciate the fact that ""' family' had nothing to do with being a blood relative."" But instead is composed of those whom you love and who love you.",2,3,0.0,3,0.0,0.0,0.0,3.0
7213,11961,5,Happy. You should always be proud where you came from. Not only that back your background like your culture and your parents. Stuff like that. Never be ashamed about stuff like that even if your diffrent it shouldn't matter. The more diffrent you're the more unique you're.  Just look at it that way. Plus you should never change just because of what you're and what you look like. ,1,0,0.0,1,0.0,0.0,0.0,1.0
7214,11962,5,"In the memoir, ""Narciso Rodriguez"" by Narciso Rodriguez, Rodriguez created a mood of gratefullness toward his mother and father. Numerous times, he wanted to thank his mother and father. For example, ""I've often told them of my admiration for their strength and perseverance."" @PERSON is so grateful for his parents because they left Cuba to start a new life in @LOCATION. They sacrificed leaving their friends and family behind. In the text, it says, ""They came selflessly, as many immigrants do, to give their children a better life..."" His parents sacrificed so much just to give rodriguez a better life and thats why he creates the mood of gratefullness in his memoir.",3,2,0.0,3,0.0,0.0,0.0,3.0
7215,11963,5,"The mood the author created in the memoir is united, caring, loving and more. The authour is combining all of those moods together and memories to write this memoir, which is what a memoir is about; yourself, memories, family and etc. A reason why the author created does moods because a home is were a family live's together and were they hold memories together which shows loving. For example in the memoir, ""Here the innocence of childhood, the congregation of a family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" Which is obviously the mood of loving, because there all a loving family together. A second reason why the author created does mood because in the place were the author lived there were many different people from different places. Even though they all werent the same the acted as a family and were united. For example, ""in our neighborhood, despite customs elsewhere, all of these cultures came together in great solidarity and friendship."" which means that even though there different there going to be there for one another which is united. A third reason why the author created does moods because the author's parent's werent just caring for themselves but for others also just like their children. For example, ""They come selflessly, as many immagrants do, to give their children a better life."" Which means her parent werent just caring abalt them but the future for there son. The whole story is based on home and family but the thing is that a home and family will always share the love, caring and unity of one another.",3,4,0.0,4,0.0,0.0,0.0,4.0
7216,11964,5,"The mood of ""Narciso Rodriguez"" is @CAPS much the same throughout the whole excerpt.   In the story, the mood the whole time is calm and relaxed. Narciso talks about his family and how much he loves them and what they have done for him. It says in the story ""Growing up in this enviroment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" @CAPS much throughout the story, this is the mood.       Another mood created by the author is gratefulness and thankfulness. Narciso is thankful to his parents selflessness. In the story, Narciso says ""I will always be grateful to my parents for their love and sacrifice."" The way he talks about his parents ends up making the reader thankful too.     Narciso Rodriguez creates happy moods for us by the way he writes with love about his family and how he cares so much about what they did for him.",3,3,0.0,3,0.0,0.0,0.0,3.0
7217,11965,5,"The mood created by the memoir is thankful and proud. In paragraph @NUM it shows that he is thankful. ""... still with me today (and for which I am eternally grateful.) It also shows that Narciso Rodriguez is proud to be Cuban.In paragraph @NUM, it says ""I will always be grateful to my parents for their love and sacrifice."" This also shows that Narciso is thankful for everything his parents did for him. Narciso also said that he often told them of his admiration for their strength and perseverance,In the last paragraph, it says that he will never forget how his parents turned this simple house into a home. This shows that he is thankful for his parents.",2,3,0.0,3,0.0,0.0,0.0,3.0
7218,11966,5,"The mood created by the author in the memoir is in the following. In the first paragraph, it descripes a couple coming to @LOCATION from Cuba who settles down and has a baby. Within the story, it describes their life here in @LOCATION, what their house is like and the importance of cooking and music from Cuba. In Newark, New Jersey this family invites friends and family for dinner and such; the author describes how it brought everyone together and the mood of unity and happiness. The mood of this memoir is happiness and unity which was created by the author.",2,2,0.0,1,0.0,0.0,0.0,1.0
7219,11967,5,The mood of this exerpt is happy. it's @CAPS many things he could be happy for. the fact that his parents as childrens didnt live to great and allowing their children to is great. and also the home bringing the family closer together.,1,2,0.0,2,0.0,0.0,0.0,2.0
7220,11968,5,The mood created by the author in this memoir is careing and happiness. There is a lot of careing and happiness in this story. There is a lot of careing because he cares about his family and all that thay do for him. He also cares that his parent made the house traditional Just like back in Cuba. He also cares that his parents do so much for other people. There is a lot of happieness because he is happy to live in @LOCATION and to have such wonderful parents. He is happy that his parents teach him all the traditional thing that they used to do in Cuba. Last but not least he is happy because he lives with everyone he loves. ,1,2,0.0,2,0.0,0.0,0.0,2.0
7221,11969,5,"The autor created a good mood in the memoir because, when you think about how sticked those people were, you have a warm feeling inside.The parents left their country and came in another without any knowledge of her language and her culture, they had to start over their lives with the job they could find because they wanted a good life for their child. They handed a hand to people who were in need, considered all their neighbors as family and they taught their children the real definition of ""family""",2,1,0.0,2,0.0,0.0,0.0,2.0
7222,11970,5,"The mood created in ""Narciso Rodriguez"" is grateful and happy. First, @CAPS is very grateful because @CAPS says ""...To give their children a better life"" His parents gave up what they were doing in their homeland Cuba to come live in @LOCATION to make a better life for their child to start off and live in. @CAPS recognizes this but, @CAPS also knows @CAPS can never do enough to thank them. Next, it says ""family has nothing to do with love relatives."" @CAPS is very grateful and thankful that @CAPS grew up in the neighborhood @CAPS did where everyone was treated like brothers and sisters and they all felt saf in their community that they created. Also the story says ""I've often told them that what they did was a much more courageous thing that I could have ever done."" @CAPS knows that it took a lot of heart to do that much for someone else when all it did for his parents was make their lif tougher. They had to start over and that is what made him most grateful for his parents. That is what I truly think the mood of the story is.",4,3,0.0,4,0.0,0.0,0.0,4.0
7223,11971,5,The mood in this story by Narciso Rodriguez was that in his house he shared many memories in his house. He also shared his feelings. His family would let People in their house that were friends or family.,1,1,0.0,1,0.0,0.0,0.0,1.0
7224,11972,5,"The mood created in this memoir ""Narciso Rodriguez"" from Home: The Blueprints of our lives is a magnificent mood. A family move to the United States from Cuba so there @CAPS could have a better education. They have a nice home nice friends and a good and caring family. The neighbor, landlord, or friend Alegria makes them dinner some times. Also, they have friends that go over for dinner and often bring some food over with them. They have a family/friends that were Spanish, Cuban, and Italian people. They always had there door open for friend and family and most of there friend would go over every night. They would let people stay at there house if they needed help or if they had to rest. The mood was magnificent in this story.",3,3,0.0,3,0.0,0.0,0.0,3.0
7225,11973,5,"In the memoir, Narciso Rodriguez, the author creates a mood, that is overall cheerful, warm, and happy. He does this through his word choice. ""passed on to me their rich culinary skills, and a love of cookig that is still with me today."" (par @NUM). He decribes his parents cooking skills as ""rich"" and he describes his feelings toward cooking as positive. Another example of the mood he creates is how he describes his relationship with other people. ""all of these culture came together in great solidarity and friendship."" (par @NUM). From this quote, you can tell that he has a very close relationship with all the people. Another example is when he says, ""always filled the air with not just scent and music, but life and love."" (par. @NUM). You can feel the warmth of the room with the adjectives he uses. This is how the author creates the mood in the story.",2,4,0.0,2,0.0,0.0,0.0,2.0
7226,11974,5,"In this memoir, the author touches upon serious facts while giving the memoir a fun and happy mood. For example, in paragraph @NUM they talked about how others who aren't even related to them come to do different activities with them, while still touching upon a serious topic about how his real grandparents weren't allowed to leave Cuba until 1970. The author also shows how even though they struggled and went through hardships in their home in the @LOCATION, they were still able to keep their Cuban culture going along with the music they played and food. He portrays a mood that shows you can be happy no matter what the hardships you endure.",2,2,0.0,2,0.0,0.0,0.0,2.0
7227,11975,5,The mood of the memoir from home: the blueprint of our lives is a grateful @ORGANIZATION.Narciso tells the story about the way he grew up in @LOCATION raised by his Cuban parents. Narciso is very grateful that his parents had taught him to cook and introduced him to Cuban music which he loves. Narciso is @CAPS grateful for having parents who have given him much love and sacrifice. Narciso also admires his parents for their persaverence and strength. He has thanked them so many times but he can't show them how truly grateful he is of them. Throughout the memoir Narciso talks about his gratefulness which he sets the mood of grateful.,3,4,0.0,4,0.0,0.0,0.0,4.0
7228,11976,5,"The mood created by the author in the memoir is depressing. I think that because it talks about his parents getting immigrated and then the end is sort of happy, because his parents turned it into a home.",1,1,0.0,1,0.0,0.0,0.0,1.0
7229,11977,5,The mood that the author has in the memoir is greatful because she keeps talking about her parents and how they gave up their lives in Cuba for her,1,1,0.0,1,0.0,0.0,0.0,1.0
7230,11978,5,"In the memoir, the author creates a specific mood to help the reader better relate to his life's story. The mood of this memoir is cozy in the beginning as he describes what his house was like and his own definition of family. As the memoir continues, the mood shifts to how grateful the author feels toward his parents. He describes how their selfless acts of leaving Cuba and creating a new life in @LOCATION, helped create a strong foundation for him to grow up on. He says how his parents left behind their friends, family and jobs in the hope that their children would have a better life. His parents came to @LOCATION, with no knowledge of the language and having to endure many hardships in finding and keeping jobs. The author says how he can't put his grateful feelings into words but is completely in their debt for taking such a big risk in coming to @LOCATION. In the memoir, the author creates a specific mood to entice and interest the reader as they read more about his life.",3,2,0.0,3,0.0,0.0,0.0,3.0
7231,11979,5,"The author creates many woods in this memoir. Firstly, a mood that the author sets is warmth. Figuretive warmth. For example in paragraph @NUM, ""Here, the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the back drop to life in our warm home."" which is a perfect description of some thing that makes you feel warm inside.Secondly, another mood the author sets is compassion because he talkes fondly and with compassion for his parents. As stated in paragraph @NUM, ""My parents both had to accept that they might not be able to find the knd of jobs they desurved... The faith that this struggle would lead them and their children to better times drove them to endure these hard times."" Which @CAPS very compationate and full of emotion.Lastly, a mood I think the author sets is acceptance, because his parent were so willing to take in people that werent always blood related. for example in paragraph @NUM, ""My parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" Which States that they were very welcoming and accepting people.These are the moods the author created in this memoir.",4,4,0.0,4,0.0,0.0,0.0,4.0
7232,11980,5,"This @CAPS shows a lot of different types of moods that oneper son can have towards friends, family, andyour heritage. Narciso Rodriguez explainsthat family is reallyall you need. Hisparents movedfrom Cuba tothe United States sotheir family, especially their kids, could have a good and successful life. Narciso is very grateful that his parents would put their past behind them and their family just sotheir kids could be better people. Whenhis parents firstmoved here they werestruggling both personally and financially. Whenthey camethey went to aneighborhood where there was mostly Spanish, Cuban, and Italian immigrants. In this memoir, it talks a great deal about family, ""Growing upin this environment instilled in me a great sense that 'family' had nothing to do with being a blood relative."" With different typesof heritages sitting around their table. they noticed that it was not just about who gave birth to you, and who istheir siblings and soon, but who helped you out through your life. Another type of mood that this memoir portrays isthat you have to be happy with who you areas aperson. ""My parents always kept their arms and their door opentothe many people we considered family. Knowing that theywould do the same for us."" This memoir's moodis mostly about love and who you will be proud about. They're setting atone that says you shouldn't be discouraged about who you are and where you come from, but to beproud about whoyouare asa person.",4,4,0.0,4,0.0,0.0,0.0,4.0
7233,11981,5,"The mood the author created in the memoir was... him or herself expressing what it was like but then when something like that happened to them. Also he was explaining how he was really happy that their parent gave up everything in Cuba just to come be with their children, they Also didnt even know how to speak english when they first moved from cuba. So now pretty much their whole family lives close to eachother so they can all see eachother. Even if the parents can't find the jobs there looking for they were going to do whatever to make their family happy. Now that their family together They can spend the rest of there life happy together",2,2,0.0,2,0.0,0.0,0.0,2.0
7234,11982,5,"The mood created by the author. Is that @CAPS was talking about is that theres some families that come from every were and so Narciso Rodriguez is prowed of coming from Cuba.""My parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us. ""My mother and father had come to this country with such courage, without any knowlege of the language or the culture. I will always be grateful to my parents for their love and sacrifice. So thats what the mood of Narciso's story was like.",2,2,0.0,2,0.0,0.0,0.0,2.0
7235,11983,5,"He gives a mood of friendliness and happy memories. He tries to make the reader feel the happy feelings he felt, so that people would understand how he feels and tried to relate to it. Childhood memories are supposed to give those feelings to the reader.",1,1,0.0,1,0.0,0.0,0.0,1.0
7236,11984,5,"The mood Narciso Rodriguez is trying to portray in this memoir is very relaxing and greatful. He wants to be able to show his readers that he is greatful for how his parents raised him and what type of enviornment it was. By reading this memoir one almost feels like they are at his house, surrounded by his friends and family. Narciso Rodriguez is also trying to show happyness, how he was happy with his life and always having friends around him.",2,1,0.0,2,0.0,0.0,0.0,2.0
7237,11985,5,"The mood created by the author of the @CAPS Home: Blueprints of Our Lives is love. One example of this is in paragraph @NUM, ""Growing up in this environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative."" This quote shows that even though they technically weren't family, they still loved eachother enough to be family. Another example is in paragraph @NUM and it says, ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved."" This quote shows that they love eachother more than anything. they are leaving behind and would do anything to give them better lives. Lastly, in paragraph @NUM it says, ""I will always be grateful to my parents for their love and sacrifice."" This quote shows that for his parents loving him, he gives them love. That is the mood in the @CAPS Home: Blueprints of Our Lives.",3,4,0.0,4,0.0,0.0,0.0,4.0
7238,11986,5,"The author of this memoir gave the memoir a peaceful mood. This memoir focused mainly on friends and family getting together to celebrate. It made it peaceful because the author gives the reader the feeling that their was nothing to worry about. The author never mentioned any negative activity in the memoir. He just explained how he was very thankful for how his parents raised him and the lessons that his parents taught him. He mentioned how thankful he was for his parents since they were willing to sacrafice things in their lives for the benefit of their children. The author made the reader feel like Narciso was protected in the house he lived in because all his neighbors were so united with each other that they were all friendly to each other so there was nothing to worry about. They all cared for each other so they would protect each other if anythin bad were to happen which gives the memoir a peaceful and worryless mood. The author talks about how his house was simple, warm, humble, and full of his memories which is another reason I think the memoir had a peaceful mood. When you read the memoir, you can see how the author only talked about good things and a worryless life which really gives the memoir a peaceful mood. These are some reasons that show how this memoir has a peaceful mood given by the author who wrote it.",4,3,0.0,4,0.0,0.0,0.0,4.0
7239,11987,5,"The mood created by the memoir is very explicit. He shows that he loves where he is and he doesn't want to trade it for anything. He loves his neighborhood because for him it's like a ""melting pot"". There are @CAPS, cubans and Spanish people living there. In paragraph @NUM, the author explains how his parents house and doors are open to anyone who needs help getting back on their feet. The author also gives a sad mood at the memoir. In paragraph @NUM, his parents lived in a one-room apartment hoping that one day, they can afford to live in a three-room apartment. That is the mood the author gives off in the memoir.",1,2,0.0,2,0.0,0.0,0.0,2.0
7240,11988,5,"In the memoir the author has various moods. In paragraph @NUM it @CAPS, ""In 1961, I was born into this simple house, situated in a two-family... my young parents created our traditional cuban home."" The mood here is nuetral but kind of happy because the author is talking about her house. In paragraph @NUM it @CAPS, ""They Struggled both personally and financially, braving the harsh northern winters while yearning for their native tropics and facing cultural hardships."" This mood is @CAPS because the author is talking about the parents hardships. Also, in paragraph @NUM, it @CAPS, ""I will always be grateful to my parents for their love and sacrifice."" This also shows that the mood is happy because the author is grateful. These are the various moods that the author had in the memoir.",3,2,0.0,3,0.0,0.0,0.0,3.0
7241,11989,5,"The author creates a proud mood in the memoir. The author gives information about his background and how his parents were proud of it. Paragraph two states ""I was born into this simple house...my young parents created our traditional Cuban home...the innocence of childhood, congregation of family and friends and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" Narciso's parents tired to influence as much as their Cuban heritage as they could. Narciso parents were always kind and loving to others. Paragraph four states ""My parents always kept their arms open and their door open to the many people we considered family, knowing that they would do the same for us."" Though his parents didn't seem to have much money, they still housed others until they got back on their feet. Narciso parents worked hard knowing that they wouldn't get what they deserved. Paragraph five states ""The barriers to work were strong and high, and my parents both had to accept that they might not be able to find the kind of jobs they deserved."" His parents worked hard for what they worked for and no one can take that away. In conclusion, the author makes the reader feel praud for what Narciso's parents have done.",3,3,0.0,3,0.0,0.0,0.0,3.0
7242,11990,5,"In the memoir of Narciso Rodriguez, the fashion designer from Newark, New Jersey. Narciso talks about his Cuban family living in an apparpment with many other races. This presents a mood of happiness. The first way the mood presents happiness, is when @CAPS talks about his kitchen ""Passionate Cuban music, filled the air, mixing with the aromas of the kitchen."" (@NUM) this shows that it was very happy and exciting in their kitchen. Another way is when @PERSON talks about his parents @CAPS ""I will always be grateful to my parents for their love and sacrafice"" (@NUM) This presents a happy mood because he is grateful for what his parents have done. Finally, the last way is when @PERSON concludes the memoir, ""warmth of the kitchen in this humble house where a cuban feast alway filled the air, with not just the sent but life and love."" (@NUM) This shows the happy times they had together. As you can see. The mood that is presented, is happiness",4,3,0.0,4,0.0,0.0,0.0,4.0
7243,11991,5,"The @CAPS in this memoir is joy and happiness. There is also caring and selflessness. This memoir describes how @ORGANIZATION grew up and his meaning of family. His family was very genorous to the people in their @CAPS. On paragraph @NUM it says ""countless extended family members came and went-and there was often someone Staying with us temporarily until they were able to get back on their feet"". His family was (seemed) very giving to their community. Because of Narciso's culture and family values, they have impacted his life today.Narciso parents were selfless. They would give up their living space to a friend who was having a hard time. They always had more then @NUM people at the dinner table and always more then @NUM people staying at their house. All these events have left Narciso Rodriguez with a sense of pride in his family and community.",3,3,0.0,3,0.0,0.0,0.0,3.0
7244,11992,5,I think the author's mood was kind of like @CAPS. I said that because as he was going along in the memoir at the end this statement is that his mom and dad turn a simple house into a home. That statement tells me that the author feels @CAPS well he is inside his home or inside a home with his family members. I Also say that the author feels grateful because the great culture and heritage he has came from.,2,2,0.0,2,0.0,0.0,0.0,2.0
7245,11993,5,"I've often told them of my admiration for their strength and perseverance, and I've thanked them repeatedly. They showed me with their lives, and these teachings have been the basis of my life.",1,1,0.0,1,0.0,0.0,0.0,1.0
7246,11994,5,"The mood is happy, proud, and grateful. Happy because he loved his family, his culture, and his home. ""In our neighborhood, dispite customs elsewhere, all of these cultures came together in great solidarity and friendship. Narciso was proud and grateful to his parents because they gave up everything to come to the United States to give their family a better life. Without knowing alot about this new country, they struggled to overcome problems. Narciso is grateful to his parents for living their life to start over. ""I will always be grateful to my parents for their love and sacrifice.""",2,2,0.0,2,0.0,0.0,0.0,2.0
7247,11995,5,"In this memoir the authors mood is satisfied, and greatfull. Hes greatfull because his parents came down from cuba with their new born to start a new life and the baby can learn a lot, even though they had to leave behind  their friends and family.",1,1,0.0,1,0.0,0.0,0.0,1.0
7248,11996,5,"In this excerpt from the book ""Home: the blue prints of our lives"" Narciso Rodriguez describes his first home in @LOCATION. The feeling of this story is first loving with how @CAPS explains his parents sacrifice ""they-came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved."" This story also gave a feeling of closeness and how ""family had nothing to do with being a blood relative' @CAPS and his family opened up there house to many people. This story also gave a warm feeling by the story of his family celebrating together in paragraph seven. Overall the story had a happy mood to it showing love, kindness, and what a family should be like",2,2,0.0,2,0.0,0.0,0.0,2.0
7249,11997,5,"In the memoir, Home: Blueprints of our Lives, by Narciso Rodriguez, @CAPS sets a mood of warm, loving, and fun. @CAPS-out of the whole memoir, Narciso talks about how his family moved into a home in Newark, New Jersey, and... ""within it's walls, my young parents created our traditional cuban home, the very heart of which was the kitchen,"" @CAPS you picture that in your mind you create a very warm, tasty, good-smelling room, which helps create a mood for the whole memoir. Another way Narciso creates mood is when @CAPS talks about the cuban music flowing @CAPS the house, ""Passionate Cuban music...filled the air, mixing with the aromas of the kitchen."" With this @CAPS shows that it was fun, warm, inviting, and exciting. @CAPS says, ""Here, the innocence of childhood, the congregation of family, and friends, and endless celebrations that encommpassed, both, formed a backdrop, to life in our warm home."" @CAPS also creates a mood of fun, warm, entertaining, and loving feeling, by describing parties, celebrations, with friends and family, In This memoir, the author sets a mood of warm, loving, fun, and entertaining.",4,3,0.0,4,0.0,0.0,0.0,4.0
7250,11998,5,The mood that the author created was happy. All the people in the story were happy and some what sad.,0,1,0.0,1,0.0,0.0,0.0,1.0
7251,11999,5,"The mood created by the authar was warmthness. He was so @CAPS toward his family moving @CAPS, he also cared for his parents alot and what they had done for their family. I know this because ""I will never forget how my parents turn to the simple house into a home"".",3,2,0.0,3,0.0,0.0,0.0,3.0
7252,12000,5,"In this memoir ""Narciso Rodriguez"" from Home: The Blueprints of Our Lives mood created is described. The starting evidence found in the memior is. ""my parents, originally from Cuba, arrived in the United States in 1956."" The mood being created is detirmenation. The parents were determined to make it to the United States because that was hard to do. But the parents did make it to the United States. The other piece of evidence found is ""in 1961, I was born into the simple house, situated in a two-family, blonde-brick building in the @CAPS bound section of Newark, New Jersey."" The mood being created is happiness and sadness. There is happiness because he was just born. The sadness is that they couldn't go to the hospital and they live in a two-family house. This is the moods created in the memior.",2,2,0.0,2,0.0,0.0,0.0,2.0
7253,12001,5,"The mood created by the author in the memoir was like hapeness and he had a lot of emotion. Because he really loves his mother, and father and his baby sister. There is lots of emotion because Narciso talks about how he lives were he lives and how long he lived in a one-room apartment. The hapeness part is When he says I will never forget how my parents turned this simple house into a home that was realy a happy and sad memory.",1,2,0.0,2,0.0,0.0,0.0,2.0
7254,12002,5,In the passage It shows a child growing up in a lace that he/she thinks Is heaven on earth. The author is trying to show you when you read this and feel a sense of him/she being love did and loving where he/she is. The mood it is creating is happiness also.,1,1,0.0,1,0.0,0.0,0.0,1.0
7255,12003,5,"The mood in this memoir was soft, with an exception. I say that the mood is soft because it has a nice thankful mood that's really telling everyone how grateful he is of his parents and their care. It's also saying that there was racism and segragation, so in that paragraph (which is the exception) the mood is more of a rougher mood, I say rougher as in ""a rough life,"" having to deal with racism and segragation. Back to the soft mood, @PERSON also mentions his friend and her putting meals on the table and having his family there regularly, this reminded me of when someone is going through a tough time and the camunity helps out by sometines cooking neals. This was nice of Alegria (@ORGANIZATION's friend). And also, how they would house family until they were back on their feet and having the feeling that their familly would do the same. for them. And lastly, the last sentence of the last paragraph gave the sense of them took a house and turned it into a home would be comforting. These all gives off the soft sense, meaning nice and thankful",3,2,0.0,3,0.0,0.0,0.0,3.0
7256,12004,5,"The mood in this memoir is happy and joyful. This child that is telling the story is telling about the happy things in their life. They tell about how they were born into a simple house. The heart of their home is the kitchen because they all love to cook. The family invites many people over to their home to have dinner. This child also talks about how greatful they are for their parents, and how the thanked them repeatedly. They will never forget how their parents turened their simple house into a home. So by these examples you can see that the mood of the memoir is happy and joyful.",2,2,0.0,2,0.0,0.0,0.0,2.0
7257,12005,5,"In this memoir there are many different moods that the auther tells you about. Happiness is a mood that the author tells you about. They are all happy because they can be together and have a grate time. Another mood is careing. her parents care about others and keep there doors open For them at all times. Love. Love is all around this house. They love all their Friends and Family and celebrate with then no matter what. They also show there love by leting people stay with them untill they can get back up onto there Feet. One mood in this memoir is courage, these two people show courage when they get here and they keep that Courage for a very long time. Expeshaly when they come from having such grate jobs to ones that arnt that great.",3,2,0.0,3,0.0,0.0,0.0,3.0
7258,12006,5,"The mood created by the author in the memoir is sad, and happy because he talks about things that happened to his parents and happy things of his parents. I think the author is sad because they died but he could be happy too. I think I would be sad and happy if my parents died. Thats why I think the mood created by the author in the memoir is sad, and happy. My Parents, originally from Cuba, arrived in the united states in 1956. In 1961, I was born into this simple house. I think he was happy where he was born.",1,1,0.0,1,0.0,0.0,0.0,1.0
