,essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,rater2_domain2,domain2_score,total_score
12589,21135,8," I have always tried to be a happy person, and over time I have learned that laughter is a key component to my happiness. I have succeeded in being a happy girl most of my life. Even as a baby, I hardly ever cried; I was always laughing and giggling. As I have grown up, I have tried to keep up my happy-go-lucky spirits. Sometimes this was not the case, but that is simply reality. There have been many times in my life where laughter was all that surrounded me. I rely on laughter to keep me close with my friends, and so far, this trust has always came through, and it has worked for me. I often find myself remembering that laughter and happiness is really what life is all about. When I was first born, I didn't cry. I never cried very much as a baby. My mom reminds me of this whenever I ask her about my baby years. As a young kid, I wanted to be a part of everything that surrounded me! I was always looking for laughter and exciting events; I didn't want to miss a beat! My mom would have to take drives just so I could take a nap, and even then, I would hardly ever fell asleep. For if I did, @CAPS forbid, I might miss a moment of laughter! If someone else was laughing, I was laughing with them. Sometimes, I had no idea what was going on, or I wondered why what they had said was so funny, but I loved the feeling laughing with other people. I am always reminded of my happy toddler years whenever I look at my baby pictures. I don't have one of those pictures where I am bawling my eyes out, like you might find in most kid's baby pictures. In every baby picture of me, I'm laughing. If I'm not laughing, then there is a wide smile spread from ear to ear! Laughter is what kept me a happy baby! As a preteen, I was still the girl who you would always see laughing and smiling. I sometimes wondered what it felt like to cry because I had never felt that type of feeling before. I was always so caught up in laughter that I never had time to think about the negative. Now, I unfortunately know the feeling of sadness and being upset, and I try incredibly hard to go back to when I didn't know these feelings. Whenever I'm feeling down, I attempt to find laughter in each thing I do. When I attempt this, I can always find laughter, and my spirits are brought back up. My friends are always a place I can go to for a pick me up. Especially @PERSON, who is my best friend. Every time I am with her, I find myself laughing for one reason or another. @PERSON and I have not had the steadiest friendship, but what always brings us close again is laughter. Our fights always end when we find common ground in something funny. Usually, she is the one who finds this, and she makes me laugh. Laughter is what has kept @LOCATION and I so close for the past few years. If laughter didn't exist, I can assure you that we would be anything but friends right now! Not long ago, I was in the car with three of my closest friends: @LOCATION, @CAPS, and @PERSON. We were all laughing and singing as loud as we could to one of our favorite songs. I looked over to my friends and saw all of their smiling faces, and I found myself smiling too. I realized then, that laughter is truly what life is all about. Laughter is what has kept me close to all of my peers throughout my life. When I was little, I was gravitated towards those who I had the most fun with, and who I laughed with the most. As I've grown older, that same thinking is still there; I want to be with the people that make me laugh. The older I have gotten, the more I've learned about what I need in a friend. My main criteria is someone who can make me laugh. If I'm with someone with a dry sense of humor, and who doesn't talk at all, then I am going to go find someone who is laughable and hilarious!  Laughter is something that I am extremely thankful for. It has been the key to making me happy for all fifteen years of my life! From when I was a baby, up until now, laughter is what always has been, and what always will be, what my life is all about!",17,23,40.0,40,0.0,0.0,0.0,40.0
12590,21136,8," A moment that laughter made everything better was when I was with my cousin @CAPS, in @LOCATION. He is going off to the @CAPS pretty soon, so spending time together was the main goal. @CAPS and I have a a close bond, we talk as much as we can through the phone. This trip meant a lot to both @CAPS and I, we don't know how long it's going to be until we see each other again. Every laughter, and smile was something that we will always remember.  My parents and I went to @LOCATION for @CAPS. In @LOCATION I met up with my cousins, since my parents seemed to be busy all the time. Of course when there is a group of teenagers, well it's going to be loud. I remember- on our @DATE in @LOCATION- my cousins and I got lost in the town we stayed. Now let me say in that town there is no way someone can get lost, it's so small. So when we got lost, we found it so funny and unbelievable that we got lost. Fortunately it was during the @DATE, it wasn't too scary. My cousins and I say it wasn't our fault, we blame the taxi driver for not listening to our directions. Because it was such a funny mess, we didn't stop laughing until we got to our destination. In the car all three of us were argued where to go and what turn to take, while the taxi driver just listened and laughed at us. It was so embarrasing, niether of us wanted to see that taxi driver again. @CAPS is older and way more taller than me, he was the tallest person in town. Now @CAPS is always talking about how he is not afraid of anything and that he is so brave. Until one night all of that was forgotten while @CAPS spent the @TIME. I shared a room with my two other cousins and @CAPS stayed in the room next to ours with my brother. It was about @TIME, when we all went to bed. Out of nowhere we hear a weird noise outside our room. The next thing I hear is @CAPS yelling in the other room, wanting to come sleep with us. I was scared also, so my cousins and I decided to let him come in. I turned on the light while @CAPS and my brother were coming inside the room. My brother @PERSON came in with all the blankets and pillows, while @CAPS came in with the airbed. It was such a funny sight so we all started laughing. @CAPS said "" I @MONTH be big and tall but I get scared easily"", that made us laugh even more. The noise turned out to be two cats fighting in the street. I remember this moment so clearly in my head since it concluded our entire vacation with each other as family. While my parents and grandparents were out in the front lawn with all the guest. My cousins, @PERSON and I were in my room- like always the funny moments happened in my room- we were just bored and didn't know what to do. Slowly I was beginning to fall asleep on top of a suitcase. All of a sudden my cousin @PERSON comes up with this crazy idea of how I can fit in a suitcase. I thought she was kidding, but when I looked up to see everyone's face, I knew they were serious. So here I am opening a suitcase, taking everything out meanwhile @CAPS goes and gets his camera. The next thing I know I'm getting inside the suitcase. I'm no acrobat, nor am I really flexible, so when I notice that I am having no trouble getting inside the suitcase, I freak out. My brother is practically peeing his pants from laughing so hard, my cousins are just baffled at what they were witnessing. When it came to zipping up the suitcase, I told them that was to far, but they convinced me to zip up the zipper so they could roll me around. @CAPS, @PERSON my brother and my third cousin @PERSON all took turns rolling me around. They kept saying on how we should go out in the front lawn and surprise my parents. I came out of the suitcase- I felt so dizzy- after my brother dropped the suitcase on the cement floor. We laughed and made jokes on how tiny I am as well as how much fun it was after I felt a little better. Since then @CAPS calls me ""@CAPS"". Saying goodbye to everyone was hard, but saying goodbye to my cousin @CAPS was even harder. Knowing that I won't see him in a long time is unbearable. @CAPS and I have a strong bond, and I see him like a brother. In our entire trip, neither of us could speak of him going, instead we chose to just have fun and ignore the pain. Laughing made that pain go away. It made our trip worth going.  ",17,16,0.0,33,0.0,0.0,0.0,33.0
12591,21137,8," My best friend @PERSON turned thirteen on a beautiful @DATE day. Her family had a boat and, since it the weather was not quite uncomfortably hot but not so cold that it was chilly outside, @PERSON decided to have a sleepover birthday party on the deck with some of her closest freinds. I was nervous about meeting her school-going friends since I'd always been a homeschooler and wasn't going to know any of the other people there. When I arrived at the boat, @PERSON introduced me to her friends @PERSON, @PERSON, and @PERSON. I greeted them all and @PERSON suggested we go @CAPS. I was ready to walk down to the beach but @PERSON said she wanted to go @CAPS right on the docks. @CAPS by the boats wasn't allowed and I was certain @PERSON would say @CAPS immidiately but instead she walked over to the '@CAPS @CAPS' sign, tore it down, and tossed it in the harbor. Her friends laughed and I laughed too. I'd never seen people act this way. But their disregard for rules and customs was contagious. As the day went by I watched the was they talked and behaved. The girls used bad language and spoke harshly. Everything they said was loud and shocking and everything they did was to be wild and challange authority. They acted so free but there was something about their interactions with each other that seemed forced. I wondered if they were truly this way or if they were just pretending. But I understood that to be part of them I had to act like them. It was my first expirience with peer pressure and I didn't know quite what to do. But the girls' attutudes were simple, so I adapted and started to behave like them. But it became clear to me that in order for there to be a group there has to be someone who wasn't in the group. That was @PERSON. @PERSON' parents had made her invite @PERSON and @PERSON and @PERSON knew it. They would sit close together so she didn't quite have room, they would look with disintrest at her without laughing when she tried to make a joke. I became aware that if I hadn't adapeted so quickly to the attitude of the girls, I might have been the one they left out. I also knew that they could still turn on me if I did something wrong. We were sitting on the deck of the boat talking about movies and @PERSON was trying to tell the group about one that she'd just seen and was now her favorite. @PERSON stared blankly at her, refusing to smile. @PERSON looked off into space. @PERSON rolled her eyes to me. Sudenly, @PERSON cut @PERSON off and started talking about a scary movie she'd just seen. @PERSON's eyes widened, then she looked down at the ground. Without thinking, I laughed and reached out to her arm, telling her I wanted to hear more about the movie. I'll never forget the way she lit up at that simple kindness. She smiled and began to gush about how amazing it was with renewed enthusuasm. @PERSON condinuted her story while watching @PERSON and me. @TIME, when we went to the movie theater and the girls chose to sit in a row that only had room for four, I moved to sit with @PERSON in the next row down. We talked about the absurdity of straws for drinks and how we would never, ever wear skinny jeans. It was easy to talk to her. I didn't have to run everything I said through my head to make sure it wouldn't make anyone dislike me. Even @TIME when we were back at the boat, I tried to behave in the same way. I'd never had to focus on being myself before but I knew if I could do it, @PERSON would have someone to talk to. To my surprise, everyone became more natural. Soon we were all joking about what ridiculous things @PERSON should wish for with her birthday wish. I suggested a lifetime supply of marshmellows. @PERSON suggested the original @CAPS of @CAPS. @PERSON suggested to wish that everyone in america would speak with a @CAPS accent on @PERSON' birthday from now on. Everyone laughed. I saw that day that kindness if more powerful than crulty. Making someone an enemy or an outsider doesn't make a friendship stronger. Neither does having to worry about saying or doing something that might make your friends reject you. But integrity and kindness can bring people closer.",19,20,0.0,39,0.0,0.0,0.0,39.0
12592,21138,8,"                            Closer @CAPS @CAPS  In life, I think that laughter is a very important element. Without it, everything just wouldn't seem as fun. Laughter can be a great thing, or it can be a little hurtful at times. Luckily my story is of great laughter. So, i will be telling a story of one of my adventures of laughter.  It all started one day when me and my cousin @ORGANIZATION were at home. It was pretty much a normal day. Mom was out and about town, and dad was at work. @ORGANIZATION and I were having a great day because it was a @DATE. Which meant school only went until eleven o' clock. With mom out and about town, we figured she wouldn't be home until much later. That gave us plenty of time to get everything accomplished.  First thing we usually do when mom's gone is go get our music, and turn it up @CAPS loud. Since it was just the two of us home, we didn't care how loud it was. That particular @DATE was a surprise to us though. For it was strange enough to seem as a ""natural high"" day. We felt very positive with high energy. We were practically ready for everything.  With the music so loud while we were cleaning the kitchen, we could barely understand each other talking. Then @CAPS awhile when the music stopped, it was just silent rushed cleaning in the kitchen. @ORGANIZATION and I tend to think a lot alike. It is so weird. Sometimes I feel like she's just my sister instead of my cousin. Anyway, out of no where, and complete silence, we started to sing. I don't think we realized we were singing the same exact song, at the same exact time.  Once we realized that we were doing the same exact thing, it sort of creeped us out! We thought to ourselves... ""@CAPS, how can two people ever be so much alike?!"" @CAPS that happened, we went on finishing our work. '@CAPS this day, all the time, we do a lot of the same things. We are very @CAPS, much like sisters. I'm going to miss her so much when she leaves!",18,15,0.0,33,0.0,0.0,0.0,33.0
12593,21140,8," Laughter...What is laughter? Laughter is what makes the world go round.Its what makes friendship and relationship click.Laughter can lead to romance to marriage.without laughter,people would be sad and depressed.They would be stubbing there feet when they walk.People would be stressed out all the time.There would be a lot more wars.The world would not survive with out laughter.That is what I know about laughter.",10,14,0.0,24,0.0,0.0,0.0,24.0
12594,21141,8,"Laughter, an important part of life, just the feeling of laughing is comforting because at that time everything is okay.Laughing brings people together and makes them laugh together, its like a way of communication. Once you laugh about something other people start laughing and it connects everybody together to be happy. Its like telling everybody to be happy but without even talking to them.That's when people laugh with you, but when they laugh at you, well that's a different story.I remember one day when I was home washing the dishes and everyone in my family was frustrated, even me.I hate being mad and I hate it when people get mad, so I said something, I don't remember what but then everyone started laughing,it put everyone in a good mood.I think of laughing like fire,one candle can light @NUM candles.When you hear people laugh, the first thing that comes to your mind is,""something must be funny"".And you want to go and see what it is so you can laugh too. that's very common for most people who like laughing. personally I love laughing because its a good weird feeling.",15,16,0.0,31,0.0,0.0,0.0,31.0
12595,21142,8," Laughter between two people is one of the ways you know if you are really good friends. Laughter between each other is what cheers you up if your having a really bad day. It is the reason you know you have a great bond in your relationship. Laughter is the bond between my two best friends and I. It is why we have been friends for so long. One of my best friends is named @PERSON and the other is @PERSON. I have been friends with them for @NUM years now. We are all very close and we do every thing together. We hang out together, we play soccer together, we live close together, and we laugh together. @PERSON loves to go camping with her family in the @DATE. The past @NUM years she has taken @PERSON and I along. @CAPS last trip I had been texting a lot on the trip @CAPS i was the only one who had service at the camp site. @PERSON's mom had yelled at me for texting so much, which had mad me kinda angry. @PERSON and @PERSON had agreed with @PERSON's mom and yelled at me to. I yelled back @CAPS I didn't like how @CAPS were all ganging up on me. I said ""I know, I'm getting off the phone. Just shut up!"" @CAPS were both really surprised that I said that and became intimidated. We all stopped talking and things were really awkward for a little while. Then our friend @PERSON who was also on the trip with us had fallen flat on his face while he was trying to do a cartwheel. @PERSON, @PERSON and I all tried not to laugh @CAPS we were mad at each other, but we couldn't help it, it was just too funny. So we burst out laughing together and realized that we shouldn't be mad at each other. We knew there was no way that a little fight like that was going to stop us from being friends. We all hugged each other and said ""I'm sorry."" @CAPS is why laughter is such a great thing, @CAPS there's nothing better than knowing you have friends that are there for you and can always make you laugh even when your mad at them. It can make your bond between each other stronger and can really repair any damage that has broken a relationship. In my case laughter has fixed many problems like @CAPS and always will.",18,18,0.0,36,0.0,0.0,0.0,36.0
12596,21143,8," Laughter is the key to every friendship I have. If a person is really nice, but I cannot seem to make them laugh, or vice versa, it is hard to find common ground between us. When I see my friendships and reflect on them, it reminds me of all of the great memories over the years and months that were filled with joyous laughter. The simple things that make me happy in life bring about laughter. Whenever differences become clear in friendships, it only takes a memory brought up that made us laugh, to trigger that friendship back into place.  Whenever I'm with my best friend, @PERSON, things that normally would not be funny whatsoever, are. Another element that's put in place is the fact that @PERSON and I don't hang out as often as we used to, when we went to the same school @DATE @DATE. So, the absence of eachother makes us treasure our times together even more than usual. Three nights ago, I went to dinner with @PERSON and her mom at @CAPS @CAPS. We had numerous amounts of laughing sessions throughout dinner. Everyone who is ever around us, either think we are very annoying because we cannot stop laughing, or understand what it's like to have a best friend that makes your @DATE brighter, and think we're funny. There has never been a true fight between @PERSON and I because of how close we've become over the @DATE and realized how much we are like twins. So conflicts are never really brought up. However, one of my other very close friends, @PERSON, that goes to my previous school with @PERSON, has been having problems with @PERSON. The most important thing to me is that they get along, because they are two of the most important people in my life. I would do anything to make them become friends like they used to be, even though I probably don't have the power to do so. I can get close into both of their hearts and stay on a level of laughter, secrets and wonderful memories. But when they are not getting along with eachother, it's not so easy to bring them together. I had been with @PERSON @TIME, so I knew what she was feeling as well as @PERSON, who I was with currently. I tried to shortly bring up the subject and at first, she rejected it. I knew that @PERSON meant a lot to her, and also that they had only gotten in a small arguement over something silly. The issue was that both of them can be very stubborn, and in any type of arguement, neither will say they are sorry first. It's because they both don't believe they have done anything wrong. In this case, it was a small miscommunication. I ended up going into more detail with @PERSON about how @PERSON was feeling, because I could completely relate. She later started seeing the other side of things, once I got her laughing. The key to my friendships, is laughter. Especially while we are young. There is no way I could have gotten @PERSON to listen to my view on @PERSON's feelings unless they were what she wanted to hear. So, I told her what she wanted to hear. Things that made her laugh and giggle. Things that brought back memories of the good times her, @PERSON and I had had. She thought about it, and even though she wasn't completely ready to full out run up to @PERSON and hug her over and over, and make peace, she was ready to consider communicating with @PERSON again. That was enough for me to feel good.   The rest of the @TIME, we put aside the drama and laid back and enjoyed the @TIME. We played our favorite songs and were cracking up the entire @TIME about the tiniest things, or mistakes we made in our speech when we talked to eachother. I know that as I get older, I will look back on my two best friends, @PERSON and @PERSON, and realize how they made my high school years so amazing. They brought a better person out of me, someone who can enjoy life to the fullest by being in the right crowd and having innocent fun. They taught me that you can be great friends with more than one person, and even if those two don't get along, you can find a balance and not end up excluding anyone. In the end, the important thing is that you were a good friend to everyone and weren't selfish in the mix. Laughter has brought me to that place. I find that when I'm laughing about sincerely great things, and not making fun of someone or something, I become a lot less selfish and a better friend to people, because my intent is beautiful. I wouldn't get that perspective without true friends that @CAPS has given me. By the @DATE, @PERSON calls me and tells me that @PERSON called her and asked her to talk. Things will change very soon. ",20,20,0.0,40,0.0,0.0,0.0,40.0
12597,21144,8," Close people to you enjoy the moment you have shared with them and remembering it back brings laughter for what had occurred in that moment. Laughter brings people you have known from a long time together because you have had a feeling for that person and for the moment. Laughing at the memories that were spent with that person and enjoying it can make you closer to that person and it can be important to that relationship. In fact, it has happened to me before; laughter came to me when i saw a special video from my past. It was when one of my favorite cousins was two years old and i was three years old at a family party. My cousin was very chubby and with straight hair, but that day she was very sick from fever. I was very different because i had curly hair and was short. We both had a dress on, but the dresses had different styles. Then everyone at the party was having fun and we were, too. The video got to the part when my cousin and i were bouncing up and down grabbing our dress and making a show for everyone at the party. In that time we were suppose to be dancing. It seemed we were having to much fun that day. Afterward, my youngest brother came close to where we were dancing to see us dance, but he was caring with him a cup of soda. Then one of the grown ups gets up from its chair and bumps into him and he drops his cup of soda which splashed my cousin and me. All of our dress were wet, dirty ,and sticky from the soda. We both stopped dancing and sat down on the ground and started to cry. My aunt and my mom changed us to something else, but later when we saw my brother we were so mad that we didn't answer him when he asked us something or wanted to talk to us for that fact. Later on, we were having fun again and talked to him back again. Finally, the video stopped. It's important that laughter gets people closer to someone because together they're having a great moment while laughing. My cousin and i watching the video remembering our memories made us laugh from what happened to both of us. We have shared the same feelings and the innocent we were at that age. We noticed how much we had changed right now from all the funny times we had enjoyed together. We did realize that it was not my brothers fault for splashing us with soda. Laughing from all the moments we shared helped my cousin and me to be more united. Obviously, in different time in life you react in a different way, but laughing in that moment or later on gets people together. Sometimes in time feelings are different, but laughing is important because you're sharing the moment of happiness with someone. I remember events from my past with my family and we get closer to each other and have some laughter for the happy moments.  ",20,20,0.0,40,0.0,0.0,0.0,40.0
12598,21145,8,"I would say laughter is something that comes from the heart. But really it is what is on the inside and how you really feel about the person and,how they feel about you,@CAPS that person makes you laugh you know that they really love you and care about you. @CAPS you make someone laugh and they make you laugh then you are with the one and only true person.Laughter is from the heart and soul. @CAPS that person Tell's you something that makes you laugh then it is true between you two. Feelings,@CAPS, @CAPS is a lot between two people. @CAPS is from the soul and down deep with in your body. as my mom would say @CAPS helps clear the mind and body , but what i really think is that @CAPS some one makes you laugh they see the real side of who you really are and what you can become. you laugh about all kinds of things like jokes, funny videos, funny stories, and more. But the real thing is that at least someone make you laugh. @CAPS it say it is the important part of any relationship what it is trying to say or make a point of is that you need to laugh in your relationships and, have fun. But my thought about @CAPS is that you clear your mind and you have to listen about things and,then @CAPS it is funny then you start @CAPS about it. Here is what my mom use to says to everyone is that ""@CAPS you have not laughed at all today then you do not have a clear head or body"". There are times in peoples lives where they just laugh and laugh and have a hard time stopping that, i think @CAPS is just a feeling that people have. You @MONTH tell funny jokes that make people laugh but sometimes they do not even make any since at all. You could be out with a bunch of your friends and at a party and you are just standing around and then you start @CAPS because one of them decided that is was to quite and we all needed a laugh. There are sometime you can play a game that is really funny and you have to make funny things or even do crazy stuff, but it all comes down to one thing and one thing only you need a laugh once and, a while. I mean don't everyone need a laugh, I tell my self almost everyday that @CAPS I don't laugh then I did not clear my mind or soul. But is it really about me no it is not. @CAPS you say you need a laugh people look at you like you are crazy but you really aren't. What you are really trying to say is can you can tell something funny then people will understand what you mean. I have been told funny things over the past few years but im a teenager what do you think i will remember them all. I am just like everyone else I will forget them over the years real easy. I not all that smart but after I think about it for a few min I finally under stand the joke. I know I am a @CAPS but I have those days where I am saying what to people what are you talking about, then they look at me and, they just say wow! you really are @CAPS and I also have @CAPS jokes about me and I really do not mind @CAPS people tell @CAPS jokes to me. Cause I am not affected at all I got use to it. @CAPS I heard my first @CAPS joke I had to stop and, think about it for a few mins then after about an hour I realized that they where trying to tell me that it was me. Then I walk up to them and I was like ""@CAPS I finally got that joke and, then I was like what a really good joke. @CAPS you have a laugh for the first time is because that someone special either made you laugh or they tickled you. They might even tell you a very funny story about themselves, or someone that is related to them. @CAPS you laugh is like your showing your feelings and, @CAPS to that person, because @CAPS you do laugh then it is just like wow you are really lost on what they where trying to tell you. I will always tell my self @CAPS i need a laugh or something to either call my friends up or just look in the mirror every morning. because for some odd reason i think i am just really funny looking. most people think that @CAPS you look at your self and make funny faces in the mirror you will laugh non stop. the reason i laugh is because i see or hear something really funny o just wanna laugh so much. @CAPS i have a good day or a good weekend i laugh a lot",17,15,0.0,32,0.0,0.0,0.0,32.0
12599,21146,8,"    Laughter is one of the many ways to share a memory. It is also a key component to story telling, it shows that the listeners are enjoying what you have to say. When you share a laugh or a smile with someone its almost as if your sharing a deep secret that no one else knows. Laughter is having something in common, it doesn't matter how much money you have or how old you are, a person always has the ability to burst out in laughter. Inside jokes are laughter's best friend, from the second they are made to the slightest mention of them, they always bring smiles and giggles to everyone's face.   As a person, I feel that it is my duty to make people laugh. One example of this would be when I was seven years old and spending the night at my friend @PERSON's house. We had just gotten done watching @CAPS @CAPS and were super hungry for lunch. As it turns out @PERSON's big sister @PERSON was the only one home, and she wasn't going to have anything to do with her ""baby sister"", so we were to fend for ourselves. Being young, we didn't want a boring old @CAPS @CAPS and @CAPS sandwich, we wanted to make @NUM cupcakes! This might sound like a ridiculous objective for two seven year old girls, but we were surprisingly ambitious and tackled this with no problems, or so we thought. In reality it was a disaster, we had no idea what a mixer was so we mixed everything with our hands, which worked up until I brought the flower out. From now on I will never think of flower in the same manner, every time I open the jar of flower all I can think about is the mess @PERSON and I had made that day.   Lets just say it was a disaster, enough flower to successfully make @NUM cupcakes is approximately the whole bag. As I was getting ready to pour this tremendous quantity of flower into the bowl, I slipped on some of the vegetable oil that had spilled out of the measuring cup, and the flower went everywhere! @PERSON started laughing as soon as the white powdery cloud filled the room. As for me, I was still in shock, not to mention covered in what felt like enough batter to feed the entire world. Now that I am a quite a bit older, I don't think I could have taken such a tremendous mess so lightly, considering I would most definitely be the one cleaning it all up. But as a little girl, laughing was the only thing that mattered. @PERSON couldn't stop giggling as she was looking at my whole body covered in white. We started to play in the flower, picking it up and throwing it in the air as if it was confetti. When all of the sudden @PERSON came down the stairs, took one look at the kitchen and started to yell, ""@CAPS and clean this up! I was upstairs for and hour and you manage to make this big of a mess? Mom will be home in twenty minutes and you had better have this kitchen cleaned"" @PERSON and I looked up at each other and back at the kitchen. Then was when it hit me just how much work we had to do. All of the sudden I started laughing uncontrollably, it felt as if I had no care in the world.    It turns out that @PERSON and I completely ignored @PERSON and continued to play in the flower for those short twenty minutes. We were in the middle of building a fort in the kitchen surrounded by what we called ""snow"". I heard the slam of the front door as @PERSON's mom walked into the house. It sounded like paper towels being ripped right from the dispenser. Because we didn't clean up anything, we in fact made the kitchen much worse, we made a split second decision to run down into the basement to pretend we had done nothing wrong at all. That @MONTH had been our biggest mistake, as soon as @ORGANIZATION's mom saw the kitchen we heard a scream, ""@PERSON! What is this??"" . Slowly we climb the stairs to the kitchen and @PERSON starts explaining herself. I choose to stay quiet because I had never gotten in trouble by someone that wasn't my own mom before. When @PERSON is done telling her story, her mom tells us to go downstairs. Both of us are on the verge of crying, when all of the sudden @PERSON starts laughing once again. I could think of nothing that would possibly be funny at this moment when she says, "" you still have flower in your hair"".    From this experience I have learned that sometimes, laughing is the only thing that will make you feel better. Even though I have moved away since this cupcake fiasco, I know that if I ever talk to @PERSON again we will begin laughing at just the mention of this story. ",24,23,0.0,47,0.0,0.0,0.0,47.0
12600,21147,8," Laughter is a huge part of life, in fact it is all i wanted to see my grandfather @PERSON, do before his final days. I remember when i was about five years old i loved to draw, it didn't matter what it was as long as i had fun. My grandpa would give me helpful tips on shading, texture, and the over all image itself. One of my favorite things to see was the smile on his face after I figured out how to use his techniques. We would always have a good time together, he was an artist himself who has painted most of the pictures in his house, along with a few at restaurants. I spent most of my childhood in @LOCATION, @LOCATION, @ORGANIZATION, which is where my grandparents lived. I can't remember the last time i was at @CAPS lanes bowling alley, but i can remember my first time. It was with my grandparents, and there was so much for a young kid like me to do there. Another time about @NUM years back, my grandpa went to heat up his coffee in the microwave, and instead of putting his coffee in, he found potatoes. He instantly made hash browns out of them and we had a good laugh. There is a lot i wish i got to do with my grandparents, like go fishing, or even camping. Yet there is a lot i did do with them, my grandpa also painted my boy scouts derby wooden race car. When ever i had a race or competition with boats, cars, or planes, he was the one to paint them. He would come to every race to see how i did, and for some odd reason i got @NUM place most of the time. My grandparents also had a collie dog named @ORGANIZATION, i named him when i was young. He and I grew up like buddies together, and my grandpa @ORGANIZATION and I would always go on walks together. My grandpas favorite thing to do with the dog was train him. He's the most obedient dog I've ever seen, he would go to the mail man and get the mail to bring back, he opened and closed doors if it had a rope, he would even get my grandmas slippers in the bedroom. When i lived in @LOCATION, @ORGANIZATION, everyday after school i would be picked up by my grandparents and go to their house and wait to be picked up by my mom until i was old enough to be alone. Grandma would always help me with math homework and cook dinner and then afterwords grandpa would help me with drawing or turn my favorite @CAPS show on. When i was young i would go over to there house in the morning and grandpa would have recorded my favorite show ""@CAPS the @CAPS"". Every morning that was the routine, and then breakfast. Later on in my life when I became more independent i didn't go over to their house as often as I used to and it is something I cant take back. A few home videos I've looked at recently reminded me of a good time with them, my grandpa was recording me chase the dog around the kitchen table and i stubbed my toe. Apparently it was humorous to my family, all who were laughing in hysterics. Another time when I as younger my grandpa was a barber shop owner and cut hair for years in @LOCATION, @ORGANIZATION, and at his house one time i didn't know what a ""mullet"" was but i knew it was a hair style. I pleaded and pleaded until he finally gave in and gave me a mullet hair cut, i was astonished to what it looked like and immediately hated it. The last @CAPS I spent with my grandpa I bought lot's of presents for him and my family. Thanks to the @DATE job i had on the eastern part of the state, i was able to get a heating blanket that covered his whole bed, a couple movies, and his favorite "" @CAPS"" chocolates. I can honestly say it was the happiest I had saw him in a long time, which made me happy too. When the day is over and you reflect on how everything had gone, you will notice the best of times are only a laugh away.",20,20,0.0,40,0.0,0.0,0.0,40.0
12601,21148,8,"                                   Laughter. Laughter is a key thing to have in a relationship. I once knew someone that had a great relationship becuse of laughter. They didnt think that they would still be together if they ddnt have any laughter in their relationship. Laughter is the shortest distance between each other because if you dont see this person, but you can sill laugh with this personand have a great relationship with that other person.  Laughter between these two people laughed all the time and they got closer then ever, even though they didnt see eachother all the time, everyday I knew that there relationship wouldnt be alive anymore if they didnt have there laughter, it means that you are happy with that person.  Laughing with somone that you care about also means that you can trust that person and you are being yourself around that person and you dont have to act how you would normally with someone else that you dont trust! I had a boyfriend that i could laugh with all day everyday and thats what kept our relationship together. We laughed instead of talking because that says how we feel towards each other, and we could just tell that we were happy with each other just by laughing. Sittin on the couch staring at each other in the eyes, then we just started to laugh because we thought of something that we had said that made us bust up and just to laugh like crazy even with out saying any words.  Even though we had our fights we would still laugh at eachother and things that made us laugh that one other said. I would be really upset and sad and he would would just know what to say to make me laugh, then i am happy because i know trhat he ares about me and cares if im happy or sad I am. A real relationship is very hard to find with a guy that can make you laugh when your really upset or mad by just smiling or saying somethings that is goofy. Even though he was mad at me he would still try to make me laugh or smile because thats what i relationship is about. If you cant smile or be happy with that person that you ""love"" then you shouldnt be with that person because you know that you wont be happy and you will always be depressed or just plan old mad at that person. Laughter is a key thing and its something that can bring your relationship closer in many ways. If you laugh with that person and you can be yourself that means that if you break up after if it didnt work then that is probably a good sign that you guys will be great friends after. I believe that laughter is something that makes two people closer and then it also is the shortest distance between two people, if you dont wanna talk like me and my boyfriend do we just sit or stand there and laugh because we knew that we could just laugh at eachother and im sure people that we were weird or something, but we didnt even care so we would just laugh and laugh all day everyday all night long. I think that if you arent even in a relationship and you guys or gals are just great friends like me and my friend @CAPS are then you can just laugh at everything that you think is funny and just have a great time, you dont have to be in a relationship with someone to laugh with someone. Laughing is great fort the soal.",16,19,0.0,35,0.0,0.0,0.0,35.0
